job_nm|month_pay|job_loc|co_id|co_nm|co_ownership|co_ee_size|co_link|co_industry|co_add|co_desc
总经理|10001-15000|北京-东城区|CC400272521|北京中技金谷集成房屋有限公司|['股份制企业']|['100-499人']|['http://www.jingugroup.com/']|['房地产/建筑/建材/工程']|['北京市东直门南大街5号，中青旅大厦406']|[<Element div at 0x1076c70e8>]
项目经理|20001-30000|北京-东城区|CC400272521|北京中技金谷集成房屋有限公司|['股份制企业']|['100-499人']|['http://www.jingugroup.com/']|['房地产/建筑/建材/工程']|['北京市东直门南大街5号，中青旅大厦406']|[<Element div at 0x1076c5458>]
混凝土外加剂复配生产专员|8001-10000|北京|CC203636929|北京厚德交通科技有限公司|['民营']|['20-99人']|['http://www.chinahoude.com']|['交通/运输']|['北京市通州区临河里华业东方玫瑰B1区3单元902']|[<Element div at 0x1076c72c8>]
钢结构预算-,-南美-非洲-东南亚-中东|10001-15000|北京-丰台区|CC120975179|多维联合集团有限公司|['股份制企业']|['1000-9999人']|['http://www.duowei.net.cn']|['加工制造（原料加工/模具）,贸易/进出口,房地产/建筑/建材/工程,其他']|['北京市丰台区南四环西路188号总部基地16区14号楼多维大厦']|[<Element div at 0x106bb3db8>]
Cable Modem,销售总监（原始股权赠与）|10000-20000|北京|CC120479732|北京赛科世纪科技股份有限公司|['上市公司']|['100-499人']|['http://www.cyclecentury.com']|['计算机软件,通信/电信运营、增值服务,互联网/电子商务,IT服务(系统/数据/维护)']|['北京市海淀区花园路东路11号泰兴大厦4层']|[<Element div at 0x107675e58>]
高端,销售/英语、韩语/,置业（五险+高提+住宿）|10001-15000|北京|CC144011978|北京21世纪不动产第一置地加盟店|['合资']|['1000-9999人']|[]|['北京市朝阳区阳光上东']|[]|[<Element div at 0x1076c76d8>]
国际业务,电影版权采购|1000元以下|北京|CC459255828|北京凤仪文化传媒股份有限公司|['股份制企业']|['20-99人']|['http://phoenixchina.com.cn']|['媒体/出版/影视/文化传播']|['北京市朝阳区阳光上东安徒生花园（C9区）30座112室']|[<Element div at 0x106bb3db8>]
装备销售CEO|100001-150000|北京|CC413151225|上海撷英企业管理咨询有限公司|['民营']|['20-99人']|['http://www.cnshine.com.cn/']|['专业服务/咨询(财会/法律/人力资源等),房地产/建筑/建材/工程,加工制造（原料加工/模具）,基金/证券/期货/投资']|['闸北区普善路']|[<Element div at 0x106bb39a8>]
HRBP|15000-30000|北京|CC255179938|北京摩拜科技有限公司|['民营']|['100-499人']|['http://www.mobike.com']|['互联网/电子商务,租赁服务,交通/运输,电子技术/半导体/集成电路']|['海淀区学清路甲5号']|[<Element div at 0x106bb3db8>]
商务BD经理|10001-15000|北京-朝阳区|CC686795622|PaymentwallLimited|['外商独资']|['100-499人']|['http://www.paymentwall.com']|['互联网/电子商务,网络游戏,通信/电信运营、增值服务,计算机软件']|['北京市朝阳区三里屯太古里北区15号楼1层']|[<Element div at 0x106bb3318>]
置业顾问|20001-30000|北京|CC453237388|北京群策环球房地产顾问有限公司|['外商独资']|['100-499人']|[]|['北京市朝阳区朝外大街乙6号朝外sohoA座0702']|[]|[<Element div at 0x107675638>]
投资总监（,项目）|30000-50000|北京|CC394272386|韬蕴(北京)实业发展有限公司|['民营']|['100-499人']|[]|['北京市东城区东方经贸城E1座1601室']|[]|[<Element div at 0x107675b38>]
运营专员|5000-10000|北京|CZ754458170|北京怡居安咨询有限公司|['民营']|['20人以下']|[]|['海淀区天作国际大厦B座1205']|[]|[<Element div at 0x107675e58>]
网站撰稿（,经历者优先）|1000元以下|北京|CC120207762|北京未名空间信息技术有限公司|['民营']|['20-99人']|[]|['北京市海淀区长远天地大厦A1座12B01室']|[]|[<Element div at 0x107675f98>]
兼职撰稿（,生活学习）|1000元以下|北京-海淀区|CC120207762|北京未名空间信息技术有限公司|['民营']|['20-99人']|[]|['北京市海淀区长远天地大厦A1座12B01室']|[]|[<Element div at 0x1076759a8>]
网站写手（,经历者优先）|1000元以下|北京|CC120207762|北京未名空间信息技术有限公司|['民营']|['20-99人']|[]|['北京市海淀区长远天地大厦A1座12B01室']|[]|[<Element div at 0x107675ae8>]
房产公司文秘|4001-6000|北京-朝阳区|CC631258223|北京弗瑞斯凯国际投资咨询有限公司|['民营']|['20-99人']|[]|['北京市朝阳区管庄司辛庄路13号光合空间产业园4层']|[]|[<Element div at 0x107675b88>]
高级财务经理（,账户操作管理经验）|10001-15000|北京|CC330674636|宁夏丝路通网络支付有限公司北京分公司|['民营']|['100-499人']|['http://www.silkeroad.cn']|['互联网/电子商务']|['北京市朝阳区望京利泽中二路一号院中辰大厦']|[<Element div at 0x107675778>]
高薪诚聘,迷你信托销售|4001-6000|北京-通州区|CC459114139|北京智邦信业商务信息服务有限公司|['民营']|['20-99人']|[]|['北京市通州区万达广场B座1914']|[]|[<Element div at 0x1076d1138>]
市场推广（,游戏向）|15001-20000|北京|CC433382421|北京蜜柚互动科技有限公司|['民营']|['20-99人']|['http://www.miyoo.cn']|['互联网/电子商务,网络游戏']|['北京市朝阳区融科望京中心A座2006']|[<Element div at 0x1076d1c78>]
建筑设计（,现场）|15000-22000|北京|CC683930629|中生潜能(北京)石油科技有限公司|['民营']|['20-99人']|[]|['北京市朝阳区望京西路甲50-1（望京桥东北角）']|[]|[<Element div at 0x1076d15e8>]
 商务经理 渠道经理|10001-15000|北京|CZ758394870|北京端澳科技有限公司|['民营']|['20-99人']|[]|['朝阳区北苑路170号凯旋中心']|[]|[<Element div at 0x1076d1d68>]
房产（置业）销售顾问（美国房产）|8001-10000|北京-朝阳区|CC441626931|北美安嘉(北京)国际房地产有限公司|['外商独资']|['20-99人']|[]|['朝外MEN大厦']|[]|[<Element div at 0x1076d1f48>]
客户经理|13000-18000|北京|CC000175139|WisersInformationLimited|['外商独资']|['1000-9999人']|['http://www.wisers.com']|['互联网/电子商务,媒体/出版/影视/文化传播,IT服务(系统/数据/维护),广告/会展/公关']|['北京市朝阳区曙光里甲5号院凤凰城置地广场F座19层']|[<Element div at 0x1076d1e58>]
♗金融分析师及助理 均新月入8K♗非销售岗位+（,留学优先）|8001-10000|北京|CC395418627|北京万向联合控股集团有限公司|['合资']|['100-499人']|[]|['北京市朝阳区潘家园北京汽车大厦1402室']|[]|[<Element div at 0x1076d1688>]
电影项目,业务经理-大鱼文化招聘|10000-20000|北京-朝阳区|CC341425987|上海因为热爱文化传媒有限公司|['民营']|['20-99人']|[]|['上海市青浦区华浦路500号6幢C区6148室']|[]|[<Element div at 0x1076d1278>]
广告投放（游戏）|10000-20000|北京|CC341936336|北京新创娱游科技有限公司|['民营']|['20-99人']|['http://www.luckios.com/']|['网络游戏,计算机软件']|['北京市海淀区西二旗盈创动力大厦E座']|[<Element div at 0x1076d1c78>]
宣发专员|5000-7000|北京|CC442590521|邵氏影视文化传播(北京)有限公司|['民营']|['20-99人']|[]|['北京市朝阳区百子湾路16号百子园14号楼A单元803室']|[]|[<Element div at 0x1076d29a8>]
商务经理|10001-15000|北京-东城区|CC428654021|北京世纪鹤图软件技术有限责任公司|['民营']|['100-499人']|['http://www.gamehetu.com']|['网络游戏,互联网/电子商务,计算机硬件,IT服务(系统/数据/维护)']|['北京市东城区雍和宫航星科技园2号楼南侧5层']|[<Element div at 0x1076d1c78>]
装备销售CEO(008464)|100001-150000|北京|CC000110782|汉能控股集团有限公司|['民营']|['1000-9999人']|['http://www.hanergy.com']|['能源/矿产/采掘/冶炼,房地产/建筑/建材/工程,交通/运输,电气/电力/水利']|['北京市朝阳区安立路0-A号（北五环仰山桥北奥林匹克公园北园东门）']|[<Element div at 0x1076d1e58>]
造价员（,）|5000-10000|北京|CC201809329|北京京航安机场工程有限公司|['民营']|['保密']|[]|['北京市朝阳区广渠路21号']|[]|[<Element div at 0x1076d1f98>]
高级,项目专员|8000-15000|北京|CC149043356|澳大利亚国际商业协会北京代表处|['外商独资']|['20-99人']|['http://www.aita.com.cn']|['其他']|['北京市东城区广渠门外大街广渠家园2号楼-名敦道4层']|[<Element div at 0x1076d4a48>]
项目机电工程师|20001-30000|北京|CC134718194|北京力天大成装饰工程有限公司|['民营']|['100-499人']|['http://www.bjltdc.com/']|['房地产/建筑/建材/工程']|['北京市朝阳区望京来广营西路诚盈中心6号楼7层']|[<Element div at 0x1076d49f8>]
派驻专员（新加坡/马来西亚）|6001-8000|北京|CC151631712|弘历软件|['民营']|['500-999人']|['http://www.hl1998.com']|['计算机软件,基金/证券/期货/投资,互联网/电子商务,IT服务(系统/数据/维护)']|['北京市东城区东二环']|[<Element div at 0x1076d4908>]
客服质检专员（,）|6001-8000|北京|CC685808920|ofo共享单车|['股份制企业']|['1000-9999人']|['http://www.ofo.so']|['互联网/电子商务,计算机软件,计算机硬件']|['北京市海淀区理想国际大厦11层']|[<Element div at 0x1076d4a48>]
02,项目产品助理|6001-8000|北京|CC354953921|北京恒天财富投资管理有限公司|['股份制企业']|['1000-9999人']|['http://www.chtwm.com']|['基金/证券/期货/投资']|['北京市朝阳区东三环北路甲19号嘉盛中心30层']|[<Element div at 0x1076d4a48>]
广告投放优化师|6001-8000|北京|CC681457324|北京云图微动科技有限公司|['民营']|['100-499人']|[]|['北京市海淀区西小口路66号东升科技园B6楼C座']|[]|[<Element div at 0x1076d4bd8>]
移民顾问/,房产顾问|2001-4000|北京|CC507776484|博际(北京)国际信息咨询服务有限责任公司|['代表处']|['20-99人']|[]|['北京市朝阳区东四环中路41号嘉泰国际大厦A座1423室']|[]|[<Element div at 0x1076d4bd8>]
营销总公司（,事业部） 俄语销售业务岗|8001-10000|北京|CC396444616|中国国机重工集团有限公司|['国企']|['1000-9999人']|['http://www.sinomach-hi.com/']|['大型设备/机电设备/重工业,贸易/进出口,环保,能源/矿产/采掘/冶炼']|['北京市大兴区经济技术开发区天华北街11号院3号楼国机重工大厦']|[<Element div at 0x1076d4ae8>]
置业资深顾问|4001-6000|北京|CC646805527|北京众信泰富投资担保有限公司|['股份制企业']|['100-499人']|['http://www.movenomove.com']|['房地产/建筑/建材/工程,中介服务,信托/担保/拍卖/典当']|['北京朝阳区建国路91号金地中心A座805-807']|[<Element div at 0x1076d43b8>]
运营主管-北京-03321|8000-12000|北京|CC692844625|上海中清龙图网络科技有限公司北京分公司|['民营']|['1000-9999人']|['http://null']|['网络游戏,互联网/电子商务']|['北京市朝阳区北苑路28号院1号楼－潮驿178－A座4层']|[<Element div at 0x1076d4d68>]
置业顾问/投资顾问/地产销售|30001-50000|北京|CC453237388|北京群策环球房地产顾问有限公司|['外商独资']|['100-499人']|[]|['北京市朝阳区朝外大街乙6号朝外sohoA座0702']|[]|[<Element div at 0x1076d4db8>]
市场总监|8001-10000|北京|CC312569519|交控科技股份有限公司|['股份制企业']|['100-499人']|['http://www.bj-tct.com']|['通信/电信运营、增值服务,计算机软件,计算机硬件,通信/电信/网络设备']|['北京市丰台区科技园海鹰路6号院北京总部国际2、3号楼']|[<Element div at 0x1076d16d8>]
房产投资顾问|4000-8000|北京|CC690014028|纽兰投资咨询(上海)有限公司北京分公司|['外商独资']|['20-99人']|['http://www.neulionchina.com']|['房地产/建筑/建材/工程']|['北京市东城区东长安街1号东方广场']|[<Element div at 0x1076d27c8>]
高级,房产销售(年入30万以上)|10001-15000|北京-朝阳区|CC441626931|北美安嘉(北京)国际房地产有限公司|['外商独资']|['20-99人']|[]|['朝外MEN大厦']|[]|[<Element div at 0x1076d15e8>]
培训推广经理（直销）|面议|北京|CC000137554|天狮集团有限公司|['民营']|['10000人以上']|['http://www.tiens.com']|['快速消费品（食品/饮料/烟酒/日化）,医药/生物工程,教育/培训/院校']|['天津市武清开发区新源道北18号']|[<Element div at 0x1076d43b8>]
房地产销售/,置业|8001-10000|北京|CC144011978|北京21世纪不动产第一置地加盟店|['合资']|['1000-9999人']|[]|['北京市朝阳区阳光上东']|[]|[<Element div at 0x1076d15e8>]
广告优化师|8000-16000|北京|CC254250832|北京莱熙科技有限公司|['外商独资']|['20-99人']|['http://rcplatform.cn/']|['互联网/电子商务,网络游戏']|['北京市朝阳区东四环中路62号楼21层2103室']|[<Element div at 0x1076d4278>]
销售经理|6001-8000|北京-朝阳区|CC440954910|北京超图信息技术有限公司|['股份制企业']|['1000-9999人']|[]|['北京市朝阳区安翔北里甲11号院1号楼1310室']|[]|[<Element div at 0x1076d4048>]
销售经理【韩】|6001-8000|北京-朝阳区|CC440954910|北京超图信息技术有限公司|['股份制企业']|['1000-9999人']|[]|['北京市朝阳区安翔北里甲11号院1号楼1310室']|[]|[<Element div at 0x1076d4048>]
线上运营|6000-10000|北京-海淀区|CC131179023|北京荣瑞世纪科技有限公司|['民营']|['100-499人']|['http://www.r-rui.com          http://www.reswell.com.cn']|['医疗设备/器械,医药/生物工程,加工制造（原料加工/模具）,贸易/进出口']|['北京海淀区永丰产业基地丰贤中路7号院1号楼']|[<Element div at 0x1076d4048>]
销售|4001-6000|北京-海淀区|CC131179023|北京荣瑞世纪科技有限公司|['民营']|['100-499人']|['http://www.r-rui.com          http://www.reswell.com.cn']|['医疗设备/器械,医药/生物工程,加工制造（原料加工/模具）,贸易/进出口']|['北京海淀区永丰产业基地丰贤中路7号院1号楼']|[<Element div at 0x1076d4048>]
市场专员-渠道方向-|5000-8000|北京|CC212788319|北京昆仑万维科技股份有限公司|['民营']|['1000-9999人']|['http://www.kunlun.com']|['网络游戏,互联网/电子商务']|['北京市东城区西总布胡同46号明阳国际中心B座']|[<Element div at 0x1076d7408>]
商务专员|5000-10000|北京-东城区|CC457186038|源力卓成医学科技（北京）有限公司|['上市公司']|['500-999人']|[]|['北京市东城区前门东大街前门23号院H座']|[]|[<Element div at 0x1076c80e8>]
